sample	line_order	tissue	tissue_label	tissue_color	qscore	density
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.62813744226787	0.02428405228054617
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.68029144768275	0.024729765450644082
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.732445453097625	0.025204950426503222
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.7845994585125	0.025694083116125234
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.83675346392737	0.026177486619934444
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.88890746934225	0.026633016183496748
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.94106147475712	0.02703792171550815
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	34.993215480172	0.027370714851558856
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.045369485586875	0.027612894071760822
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.09752349100175	0.027750412510306646
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.14967749641662	0.02777480039934595
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.2018315018315	0.02768387444113674
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.25398550724638	0.027481982732167447
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.30613951266125	0.027179753358194943
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.358293518076124	0.026793345081053976
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.410447523491	0.02634324339164911
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.46260152890588	0.025852701378727076
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.51475553432075	0.025345981782525576
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.566909539735626	0.024846599086862528
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.619063545150496	0.0243757737821033
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.67121755056537	0.02395128609830613
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.72337155598025	0.02358685434529891
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.77552556139513	0.023292074674896964
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.82767956681	0.023072863409366987
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.879833572224875	0.022932261266235602
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.931987577639745	0.022871408542131676
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	35.98414158305462	0.02289049113340027
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.0362955884695	0.022989488546761357
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.08844959388438	0.02316861696941226
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.14060359929925	0.02342843725981601
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.192757604714124	0.02376967195224106
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.244911610129	0.024192831915592863
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.29706561554387	0.02469778215411651
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.34921962095875	0.02528337379047263
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.401373626373626	0.025947238369901673
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.4535276317885	0.026685789609688464
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.505681637203374	0.027494418843318304
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.55783564261825	0.028367817690358094
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.60998964803312	0.0293003280566246
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.662143653448	0.030286214766241583
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.714297658862876	0.031319782818879
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.76645166427775	0.03239531428162719
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.81860566969262	0.03350686624280833
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.8707596751075	0.034648032946269815
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.92291368052237	0.035811813336608905
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	36.97506768593725	0.036990725535595306
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.027221691352125	0.038177267230831154
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.079375696767	0.03936474220346851
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.13152970218187	0.04054837567680316
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.18368370759675	0.04172654905070244
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.23583771301163	0.04290192267724743
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.2879917184265	0.04408220221612271
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.340145723841374	0.04528034680729604
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.39229972925625	0.0465141088451602
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.44445373467113	0.04780491584669326
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.496607740086	0.04917622711068343
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.548761745500876	0.05065159293937856
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.600915750915746	0.052252690020926335
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.65306975633062	0.05399759345775396
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.7052237617455	0.05589947930468625
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.75737776716038	0.05796585057004602
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.80953177257525	0.060198272318279365
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.861685777990125	0.0625925167853979
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.913839783404995	0.06513897944120117
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	37.96599378881987	0.06782324093991647
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.01814779423475	0.07062671164111954
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.07030179964963	0.07352738479481079
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.1224558050645	0.07650081312391133
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.174609810479375	0.07952148226516426
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.22676381589425	0.08256476145789916
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.27891782130912	0.08560955860120326
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.331071826724	0.0886417015088413
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.383225832138876	0.09165793385301328
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.435379837553754	0.09467028812319749
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.487533842968624	0.09771051777131377
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.5396878483835	0.10083426950037812
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.59184185379837	0.10412477150084896
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.64399585921325	0.10769599711490348
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.696149864628126	0.11169549897832229
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.748303870043	0.11630732915432589
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.80045787545787	0.1217555752003365
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.85261188087275	0.1283089492875599
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.90476588628762	0.13628647739361183
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	38.9569198917025	0.14606359777155503
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.009073897117375	0.15807691419943268
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.06122790253225	0.17282458553805327
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.11338190794712	0.19085811932969218
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.165535913362	0.21276054656949564
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.21768991877688	0.23910604261630153
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.26984392419175	0.27039747348726617
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.321997929606624	0.30698139006410036
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.3741519350215	0.34894465549604525
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.42630594043638	0.3960027011550253
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.47845994585125	0.447395358591367
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.530613951266126	0.5018108459905832
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.582767956680996	0.5573601378240739
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.63492196209587	0.6116211897260007
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.68707596751075	0.6617646454833801
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.73922997292563	0.7047602181721058
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.7913839783405	0.7376477752922936
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.843537983755375	0.75784228809939
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.895691989170246	0.7634307828757675
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	39.94784599458512	0.7534154279054024
GTOP-CG041-4018-LN-B5D0	51	Heart_Right_Atrium	Heart right atrium	#8466A6	40.0	0.7278617327621653
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.03796376186368	0.00010617203805692031
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.098037461656777	0.00010482376810138319
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.158111161449874	0.00010088082070813041
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.218184861242975	9.463606472105957e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.278258561036072	8.65374243165075e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.33833226082917	7.7134822296811e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.398405960622267	6.701873532093305e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.458479660415367	5.675984481884131e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.518553360208465	4.685817791320841e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.578627060001562	3.770759387235922e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.63870075979466	2.957818160660833e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.698774459587757	2.261587253241923e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.758848159380857	1.68559972075647e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.818921859173955	1.2246014799842335e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.878995558967052	8.672300854778918e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.93906925876015	5.986501815665142e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	22.999142958553247	4.028200977604756e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.059216658346347	2.6420947077732797e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.119290358139445	1.6892149321630846e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.179364057932542	1.0527394616469125e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.23943775772564	6.395244293036947e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.29951145751874	3.7870151505054273e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.359585157311837	2.18602706276967e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.419658857104935	1.230262165538398e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.479732556898032	6.754713803847402e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.53980625669113	3.6283991662194704e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.59987995648423	1.9301712278703165e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.659953656277327	1.0677636559696936e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.720027356070425	7.175040015535391e-09
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.780101055863522	7.44435531936258e-09
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.84017475565662	1.1689022392077711e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.90024845544972	2.1776830139796408e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	23.960322155242817	4.18378011800047e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.020395855035915	7.945734294973322e-08
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.080469554829012	1.4763895712116027e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.140543254622113	2.677606862864294e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.20061695441521	4.7376366557283624e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.260690654208307	8.177628979199876e-07
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.320764354001405	1.3771295957793525e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.380838053794506	2.262835873223823e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.440911753587603	3.6284688314613786e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.5009854533807	5.678838428408753e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.561059153173797	8.676595727885031e-06
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.621132852966895	1.2944871051599497e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.681206552759996	1.886380058457177e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.741280252553093	2.6859104896937702e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.80135395234619	3.7381731682975404e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.861427652139287	5.087897846916318e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.921501351932385	6.775929926068503e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	24.981575051725486	8.835481828351853e-05
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.041648751518583	0.0001128869355738691
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.10172245131168	0.00014144080748790318
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.161796151104777	0.0001739535627469528
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.221869850897875	0.000210218826558945
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.281943550690976	0.00024990683893815385
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.342017250484073	0.0002925959255213924
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.40209095027717	0.00033780828977080093
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.462164650070267	0.0003850419665998383
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.52223834986337	0.0004337918619018497
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.582312049656466	0.0004835560506889448
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.642385749449563	0.00053382820857042
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.70245944924266	0.0005840819927679507
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.76253314903576	0.0006337569829249644
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.82260684882886	0.0006822572798026472
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.882680548621956	0.000728972445228145
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	25.942754248415053	0.0007733262754771616
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.00282794820815	0.0008148527275561491
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.06290164800125	0.0008532914014428994
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.12297534779435	0.0008886887001561646
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.183049047587446	0.0009214863887405388
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.243122747380543	0.0009525776805864442
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.30319644717364	0.0009833127173917338
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.36327014696674	0.0010154404629733854
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.42334384675984	0.0010509822274702063
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.483417546552936	0.0010920424169702187
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.543491246346033	0.0011405733152550289
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.60356494613913	0.0011981209951970446
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.66363864593223	0.0012655868871341439
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.72371234572533	0.0013430423259761953
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.783786045518426	0.0014296303666157663
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.843859745311523	0.0015235800545620349
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.90393344510462	0.0016223440583690877
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	26.96400714489772	0.001722853078693646
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.02408084469082	0.0018218624691418636
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.084154544483916	0.0019163510218336648
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.144228244277016	0.0020039215786532352
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.204301944070114	0.0020831499356192516
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.26437564386321	0.002153833195330713
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.32444934365631	0.0022171008019010894
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.384523043449406	0.0022753692582467427
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.444596743242506	0.0023321422981461702
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.504670443035604	0.0023916788252635675
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.5647441428287	0.002458567981879336
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.6248178426218	0.0025372616061004765
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.684891542414896	0.0026316175596114893
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.744965242207996	0.0027445029420689413
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.805038942001094	0.002877495552810153
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.86511264179419	0.0030307077425460595
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.92518634158729	0.0032027420444112765
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	27.985260041380386	0.0033907752531620876
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.045333741173486	0.003590758338620099
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.105407440966584	0.0037977136955229945
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.16548114075968	0.004006107529915238
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.22555484055278	0.004210271995839047
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.285628540345876	0.004404847815589709
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.345702240138976	0.004585213495781188
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.405775939932074	0.004747863202522593
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.46584963972517	0.004890694128881094
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.525923339518272	0.005013168062299356
GTOP-BB201-4018-LN-DD67	52	Heart_Right_Atrium	Heart right atrium	#8466A6	28.58599703931137	0.0051163221512672856
